Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster
16777.0,1307.76,5,2011-09-20 13:41:00,79,3
16778.0,245.94,2,2011-09-26 13:48:00,73,1
16780.0,605.55,3,2011-08-31 16:09:00,99,1
16781.0,934.25,2,2010-12-02 14:26:00,371,2
16783.0,391.95,1,2010-09-29 11:53:00,436,2
16784.0,896.53,5,2011-11-20 12:20:00,19,1
16785.0,533.78,1,2010-10-26 10:36:00,409,2
16786.0,51.839999999999996,1,2010-11-11 08:25:00,393,2
16787.0,1035.43,4,2010-11-07 11:01:00,397,2
16788.0,1948.65,5,2011-08-08 14:53:00,122,3
16789.0,80.8,1,2011-12-01 15:12:00,7,1
16790.0,1545.6200000000001,6,2011-12-06 11:53:00,3,3
16791.0,4025.94,15,2011-11-10 19:12:00,28,0
16792.0,623.46,5,2011-03-02 14:41:00,281,1
16793.0,243.84,1,2011-10-13 15:08:00,56,1
16794.0,2088.89,15,2011-12-08 17:54:00,0,0
16795.0,2492.39,3,2010-12-09 14:08:00,364,3
16796.0,305.62,1,2011-09-11 14:01:00,88,1
16797.0,1827.77,5,2010-11-11 19:14:00,392,3
16798.0,848.71,3,2010-06-03 19:01:00,553,2
16799.0,495.98,2,2010-10-03 14:28:00,431,2
16800.0,1201.49,1,2011-11-28 14:06:00,10,1
16801.0,1619.73,4,2011-06-29 15:33:00,162,3
16802.0,582.61,2,2010-01-29 13:44:00,678,2
16803.0,332.3,1,2011-10-05 14:28:00,64,1
16804.0,536.99,3,2011-11-16 16:43:00,22,1
16805.0,1082.24,4,2011-06-19 11:23:00,173,1
16806.0,775.54,4,2011-08-28 15:27:00,102,1
16807.0,2123.88,6,2011-07-20 12:00:00,142,3
16808.0,288.42,2,2011-09-01 19:34:00,98,1
16809.0,1727.43,9,2011-11-16 15:45:00,22,3
16810.0,842.0400000000001,2,2011-05-31 15:32:00,191,1
16811.0,547.07,2,2011-12-05 11:39:00,4,1
16812.0,2392.0,4,2010-12-14 12:35:00,360,3
16813.0,1692.98,10,2011-12-01 14:03:00,7,3
16815.0,410.97,2,2010-09-12 10:59:00,453,2
16816.0,417.06,4,2011-08-28 14:16:00,102,1
16817.0,2804.9,13,2011-12-07 11:03:00,2,0
16818.0,3349.57,11,2011-11-29 10:41:00,10,0
16819.0,182.59,2,2010-08-31 17:37:00,464,2
16820.0,497.61,1,2011-09-05 12:06:00,95,1
16821.0,113.35,1,2010-11-23 10:04:00,381,2
16822.0,181.39,1,2010-01-22 14:22:00,685,2
16823.0,2260.09,7,2011-04-26 15:00:00,226,3
16824.0,686.24,3,2011-11-24 12:38:00,15,1
16825.0,1826.89,5,2011-11-01 11:51:00,38,3
16826.0,341.7,1,2011-10-19 14:05:00,50,1
16827.0,387.18,5,2010-11-11 14:04:00,392,2
16828.0,113.5,1,2011-08-19 13:24:00,111,1
16829.0,513.32,2,2011-07-06 10:48:00,156,1
16830.0,1207.5,4,2011-11-01 11:35:00,38,1
16831.0,91.8,1,2010-05-24 09:08:00,564,2
16832.0,417.61,5,2011-06-08 15:36:00,183,1
16833.0,2409.04,6,2011-12-08 14:39:00,0,3
16834.0,898.96,2,2011-04-26 09:37:00,227,1
16835.0,1538.41,6,2011-08-03 13:50:00,127,3
16836.0,782.37,4,2011-10-31 10:05:00,39,1
16837.0,3170.98,11,2011-11-08 14:27:00,30,0
16838.0,1159.61,4,2011-05-26 13:13:00,196,1
16840.0,139.85,2,2010-04-15 15:48:00,602,2
16841.0,4006.06,12,2011-11-03 11:51:00,36,0
16842.0,1264.19,3,2011-08-31 10:42:00,100,1
16844.0,614.34,2,2010-05-26 10:29:00,562,2
16845.0,253.88,1,2010-03-31 13:09:00,617,2
16846.0,842.41,3,2011-10-20 13:55:00,49,1
16847.0,614.89,2,2011-10-27 13:29:00,42,1
16848.0,1411.62,4,2011-10-18 08:42:00,52,3
16849.0,124.57,1,2011-06-06 09:16:00,186,1
16850.0,332.41,1,2011-01-10 11:09:00,333,2
16851.0,342.45,3,2011-12-05 13:32:00,3,1
16852.0,144.91000000000003,2,2011-11-29 13:22:00,9,1
16854.0,1408.96,2,2010-10-18 16:31:00,416,2
16855.0,328.4,2,2011-11-16 12:03:00,23,1
16856.0,358.49,3,2011-11-25 08:59:00,14,1
16857.0,352.8,1,2010-09-23 10:49:00,442,2
16858.0,4668.28,10,2010-12-06 09:52:00,368,0
16859.0,1932.41,7,2011-07-18 12:19:00,144,3
16860.0,1610.62,3,2010-09-13 10:05:00,452,2
16861.0,946.59,5,2011-10-11 09:05:00,59,3
16862.0,662.33,4,2010-06-10 13:05:00,546,2
16863.0,998.52,3,2011-11-08 15:26:00,30,1
16864.0,409.25,2,2010-10-01 16:16:00,433,2
16865.0,130.95,1,2010-11-03 11:34:00,401,2
16866.0,207.73999999999998,3,2011-07-22 10:06:00,140,1
16867.0,76.74000000000001,1,2010-01-19 09:11:00,689,2
16868.0,393.39,3,2010-11-10 13:17:00,393,2
16869.0,825.42,4,2011-11-17 12:02:00,22,1
16870.0,450.15999999999997,1,2010-08-27 13:53:00,468,2
16871.0,2812.34,6,2011-11-17 19:27:00,21,3
16872.0,1213.13,6,2011-09-23 16:05:00,76,3
16874.0,217.74,1,2010-11-25 13:08:00,378,2
16875.0,4234.53,11,2011-10-03 13:39:00,66,0
16876.0,136.01,1,2010-11-01 11:59:00,403,2
16877.0,853.72,6,2011-11-27 13:47:00,11,3
16878.0,13.3,1,2011-09-16 17:39:00,83,1
16880.0,1840.86,8,2011-11-09 11:33:00,30,3
16881.0,432.0,1,2011-10-04 10:33:00,66,1
16882.0,705.12,3,2011-10-04 10:42:00,66,1
16884.0,1073.92,4,2011-11-02 11:52:00,37,1
16885.0,709.49,4,2011-11-24 13:40:00,14,1
16886.0,134.0,1,2010-09-09 15:08:00,455,2
16887.0,660.72,3,2011-11-04 14:07:00,34,1
16888.0,437.15,3,2010-11-04 12:39:00,400,2
16889.0,2530.9,6,2011-05-29 11:05:00,194,3
16890.0,277.91,3,2010-08-20 11:23:00,476,2
16891.0,2056.82,11,2011-12-08 11:15:00,1,0
16892.0,762.1,7,2011-12-08 13:18:00,0,3
16893.0,401.35,2,2010-12-08 12:06:00,366,2
16894.0,1324.06,3,2010-07-25 15:43:00,501,2
16895.0,1121.42,5,2011-10-06 12:15:00,64,3
16896.0,103.95,1,2010-06-02 15:40:00,554,2
16897.0,289.78,2,2011-02-13 15:02:00,298,2
16898.0,1016.37,5,2011-11-13 15:44:00,25,3
16899.0,1721.02,8,2011-12-02 12:03:00,7,3
16900.0,882.16,3,2011-11-23 10:32:00,16,1
16901.0,204.26,1,2009-12-10 16:30:00,728,2
16902.0,1706.88,1,2011-08-15 14:17:00,115,1
16903.0,1062.28,3,2011-11-10 15:32:00,28,1
16906.0,1447.95,7,2011-09-19 11:49:00,81,3
16907.0,1707.9,9,2011-11-10 18:04:00,28,3
16908.0,252.59,1,2009-12-17 13:35:00,721,2
16909.0,379.14,1,2011-09-28 16:45:00,71,1
16910.0,1510.06,8,2011-12-05 12:51:00,3,3
16911.0,255.25,2,2010-03-14 12:18:00,635,2
16912.0,4480.31,15,2011-11-11 12:18:00,28,0
16913.0,423.90999999999997,3,2011-02-22 12:56:00,289,1
16914.0,208.46,1,2011-11-03 15:27:00,35,1
16915.0,1543.18,11,2011-11-30 16:39:00,8,3
16916.0,1117.5,4,2011-11-16 12:08:00,23,1
16917.0,1857.83,2,2011-03-08 11:55:00,276,1
16918.0,3213.29,16,2011-10-21 12:50:00,49,0
16920.0,355.45,1,2010-10-24 14:07:00,410,2
16921.0,446.67,3,2011-10-09 16:22:00,60,1
16922.0,611.08,1,2010-05-16 11:24:00,572,2
16924.0,846.75,3,2011-11-18 12:53:00,20,1
16925.0,125.65,1,2010-06-17 15:03:00,539,2
16926.0,1421.35,5,2010-12-03 13:42:00,370,3
16927.0,543.05,3,2011-08-16 11:10:00,115,1
16929.0,1295.39,7,2011-12-06 08:37:00,3,3
16930.0,380.55,3,2011-11-13 16:13:00,25,1
16932.0,440.71,3,2011-10-17 14:12:00,52,1
16933.0,3181.25,9,2011-12-08 12:54:00,0,0
16934.0,2110.9900000000002,6,2011-10-16 12:40:00,54,3
16935.0,535.1,3,2010-11-23 09:16:00,381,2
16936.0,551.17,2,2011-11-14 11:04:00,25,1
16937.0,202.1,1,2010-07-28 17:56:00,498,2
16939.0,449.0,3,2010-08-08 12:24:00,488,2
16941.0,33.0,1,2010-04-07 11:13:00,611,2
16942.0,1920.59,9,2011-11-27 12:40:00,12,3
16943.0,816.73,3,2011-05-12 11:57:00,211,1
16944.0,101.36,1,2010-04-09 11:03:00,609,2
16946.0,1222.04,5,2010-11-21 14:06:00,382,2
16947.0,946.71,4,2011-04-18 09:38:00,235,1
16948.0,868.77,7,2011-07-24 12:46:00,138,3
16949.0,1286.27,6,2011-12-06 11:07:00,3,3
16950.0,3776.37,10,2011-10-14 09:06:00,56,0
16951.0,1277.75,3,2011-07-28 12:05:00,134,1
16952.0,798.78,5,2011-08-22 13:03:00,108,1
16953.0,20.8,1,2011-11-09 15:54:00,29,1
16955.0,1309.41,6,2011-06-08 10:36:00,184,3
16956.0,308.74,1,2011-11-22 08:56:00,17,1
16957.0,416.64,2,2011-04-14 13:56:00,238,1
16958.0,809.44,1,2010-09-30 14:25:00,434,2
16959.0,117.35000000000001,1,2011-09-13 15:03:00,86,1
16960.0,2041.48,8,2011-11-01 11:35:00,38,3
16961.0,794.56,3,2011-08-15 13:46:00,115,1
16962.0,251.04,1,2010-10-26 11:36:00,409,2
16963.0,110.55000000000001,1,2011-06-05 13:48:00,186,1
16964.0,207.85,2,2009-12-06 12:53:00,732,2
16965.0,192.07,1,2011-04-27 12:08:00,226,1
16966.0,2154.97,7,2011-12-01 13:40:00,7,3
16967.0,319.02,1,2011-06-03 14:24:00,188,1
16968.0,439.43,2,2011-12-05 15:02:00,3,1
16969.0,650.41,3,2011-10-31 13:12:00,38,1
16970.0,71.4,1,2010-03-23 13:50:00,625,2
16971.0,357.21,1,2011-11-01 15:06:00,37,1
16972.0,786.25,2,2010-11-22 10:59:00,382,2
16973.0,127.0,1,2010-11-18 13:56:00,385,2
16974.0,365.5,2,2010-07-05 10:18:00,522,2
16975.0,926.12,3,2010-10-12 17:53:00,422,2
16976.0,251.51999999999998,1,2011-03-17 16:33:00,266,1
16977.0,496.0,4,2010-11-09 13:17:00,394,2
16978.0,768.88,3,2011-09-23 12:50:00,77,1
16979.0,2859.74,9,2011-12-06 12:21:00,3,0
16980.0,1473.3300000000002,3,2011-03-29 16:36:00,254,1
16982.0,384.06,1,2011-10-10 12:28:00,60,1
16983.0,3710.22,11,2011-11-27 12:10:00,12,0
16986.0,4888.75,11,2011-11-10 11:55:00,29,0
16987.0,2513.95,11,2011-12-06 17:26:00,2,0
16988.0,382.67,2,2011-12-04 16:02:00,4,1
16989.0,1133.25,6,2011-12-02 16:39:00,6,3
16990.0,344.0,2,2011-05-05 08:30:00,218,1
16991.0,1041.21,1,2010-10-14 14:08:00,420,2
16993.0,1950.9499999999998,2,2010-09-02 12:16:00,463,2
16996.0,2123.61,9,2011-11-09 16:43:00,29,3
16997.0,702.0,3,2011-02-24 17:28:00,287,1
16998.0,402.0,5,2011-07-13 09:44:00,149,1
16999.0,484.82,2,2011-11-16 13:53:00,22,1
17000.0,406.3,2,2010-11-08 13:35:00,395,2
17002.0,2571.55,7,2011-09-15 12:40:00,85,3
17003.0,830.16,4,2010-11-02 13:15:00,401,2
17004.0,2425.16,4,2011-10-24 14:25:00,45,3
17005.0,742.36,2,2010-08-26 10:57:00,470,2
17006.0,1636.32,8,2011-12-05 12:09:00,4,3
17007.0,1120.1,7,2011-10-20 10:47:00,50,3
17008.0,81.36,1,2010-10-06 15:19:00,428,2
17009.0,242.06,1,2010-06-06 16:01:00,550,2
17010.0,195.36,1,2011-11-21 14:49:00,17,1
17011.0,671.7,3,2011-11-09 13:30:00,29,1
17012.0,384.16,1,2009-12-14 17:34:00,724,2
17014.0,586.33,3,2011-12-01 14:09:00,7,1
17015.0,1842.56,3,2011-11-11 10:45:00,28,3
17016.0,552.4,1,2010-05-12 12:32:00,576,2
17018.0,2287.7,6,2011-10-30 11:42:00,40,3
17019.0,3996.9,11,2011-11-28 13:06:00,10,0
17020.0,935.62,2,2010-06-15 13:06:00,541,2
17021.0,1182.22,6,2010-09-23 20:01:00,441,2
17022.0,260.0,2,2011-11-08 17:09:00,30,1
17023.0,800.18,3,2010-10-18 15:37:00,416,2
17024.0,95.85,3,2011-10-25 13:47:00,44,1
17025.0,1510.6399999999999,5,2011-10-10 09:06:00,60,3
17026.0,208.98,3,2011-06-07 14:28:00,184,1
17027.0,1327.1100000000001,9,2011-09-22 12:24:00,78,3
17028.0,1593.83,3,2010-05-07 15:33:00,580,2
17029.0,2137.3,7,2011-08-21 11:06:00,110,3
17030.0,146.87,1,2011-10-07 08:49:00,63,1
17031.0,2773.85,6,2011-11-28 10:23:00,11,3
17032.0,2916.97,5,2010-04-15 14:14:00,602,2
17033.0,1332.79,4,2011-09-14 14:34:00,85,3
17034.0,1283.92,5,2011-11-23 15:14:00,15,3
17035.0,613.59,4,2011-04-08 11:23:00,245,1
17036.0,176.9,1,2010-11-21 14:26:00,382,2
17037.0,1267.32,1,2011-09-13 12:49:00,87,1
17038.0,743.17,2,2011-11-09 13:50:00,29,1
17039.0,1954.99,1,2010-04-14 12:56:00,603,2
17040.0,463.25,2,2011-07-25 10:19:00,137,1
17041.0,1686.28,6,2011-11-13 11:21:00,26,3
17042.0,1044.3799999999999,5,2011-12-07 12:26:00,2,3
17043.0,2616.55,8,2011-11-07 15:33:00,31,3
17045.0,827.6800000000001,5,2011-08-18 17:09:00,112,1
17046.0,1906.07,5,2011-07-05 14:24:00,156,3
17047.0,2289.23,6,2011-09-15 13:27:00,84,3
17048.0,2071.68,7,2011-08-14 11:49:00,117,3
17050.0,4391.66,10,2011-09-04 13:48:00,95,0
17051.0,714.39,4,2011-05-29 14:13:00,193,1
17052.0,413.75,1,2011-11-11 14:50:00,27,1
17053.0,498.48,1,2011-08-01 10:23:00,130,1
17054.0,1356.33,5,2011-11-11 12:56:00,27,3
17055.0,239.55,1,2010-09-20 12:21:00,445,2
17056.0,128.60000000000002,1,2009-12-01 12:55:00,737,2
17057.0,288.79,1,2010-04-22 19:21:00,595,2
17058.0,1179.89,3,2011-09-19 10:13:00,81,1
17060.0,234.24,1,2011-03-18 13:27:00,265,1
17062.0,1198.14,6,2011-01-30 11:01:00,313,3
17063.0,3638.53,13,2011-11-18 16:19:00,20,0
17064.0,859.35,3,2011-10-12 10:18:00,58,1
17065.0,194.7,2,2010-03-12 11:41:00,637,2
17066.0,228.34,1,2009-12-13 13:24:00,725,2
17067.0,454.54,3,2009-12-15 08:39:00,724,2
17070.0,445.32,2,2011-08-17 17:01:00,113,1
17071.0,3801.2000000000003,13,2011-11-11 16:31:00,27,0
17072.0,282.05,1,2010-03-24 16:33:00,624,2
17073.0,1444.84,4,2011-11-22 11:47:00,17,3
17074.0,203.05,1,2010-05-26 12:04:00,562,2
17075.0,2241.73,10,2011-11-22 11:58:00,17,0
17076.0,1242.75,6,2011-11-03 17:53:00,35,3
17077.0,306.0,1,2010-05-10 16:36:00,577,2
17078.0,375.86,2,2011-11-03 19:17:00,35,1
17079.0,118.80000000000001,1,2011-09-22 15:34:00,77,1
17080.0,957.53,7,2011-11-17 12:59:00,21,3
17081.0,964.39,6,2011-11-14 12:56:00,24,3
17082.0,4732.03,6,2011-11-06 15:17:00,32,0
17083.0,4049.79,9,2011-08-22 15:43:00,108,0
17084.0,5202.97,3,2011-11-04 14:54:00,34,0
17086.0,2050.08,6,2011-12-02 13:54:00,6,3
17087.0,221.53,1,2009-12-02 10:41:00,737,2
17088.0,1991.01,4,2011-11-11 14:23:00,27,3
17089.0,128.45,1,2010-11-18 15:33:00,385,2
17090.0,3149.48,13,2011-12-05 13:44:00,3,0
17093.0,235.88,1,2010-04-26 10:22:00,592,2
17094.0,402.20000000000005,2,2011-01-21 13:09:00,321,2
17095.0,2572.25,7,2011-11-17 12:21:00,22,3
17096.0,3759.18,11,2011-11-24 15:01:00,14,0
17097.0,1340.45,9,2011-12-07 17:05:00,1,3
17098.0,591.0699999999999,3,2010-11-23 12:13:00,381,2
17099.0,582.17,1,2010-06-24 16:25:00,532,2
17100.0,971.74,2,2011-11-21 16:36:00,17,1
17101.0,2507.05,7,2011-11-29 13:57:00,9,3
17102.0,25.5,1,2011-03-23 10:08:00,261,1
17103.0,424.3,1,2009-12-17 14:08:00,721,2
17104.0,474.03,1,2010-10-12 12:21:00,423,2
17105.0,665.78,2,2011-07-03 15:53:00,158,1
17106.0,491.23,1,2010-11-15 14:11:00,388,2
17108.0,174.95,1,2010-02-14 12:22:00,663,2
17109.0,1295.46,8,2011-11-10 16:59:00,28,3
17110.0,510.7,3,2011-06-27 12:58:00,164,1
17111.0,476.58,2,2011-10-23 15:59:00,46,1
17112.0,205.17,1,2010-07-25 11:14:00,502,2
17113.0,2322.59,6,2010-05-14 13:59:00,573,2
17114.0,808.62,8,2011-12-04 12:17:00,5,3
17115.0,2761.4900000000002,7,2011-12-01 14:30:00,7,3
17116.0,389.78,1,2010-03-01 16:29:00,647,2
17117.0,116.19999999999999,1,2011-02-24 13:54:00,287,2
17118.0,157.02,1,2011-01-26 12:19:00,317,2
17119.0,606.91,2,2011-12-06 14:40:00,2,1
17120.0,307.46,1,2011-04-20 15:21:00,232,1
17121.0,314.74,1,2010-11-02 11:47:00,402,2
17122.0,570.5,4,2011-08-12 14:33:00,118,1
17123.0,966.67,3,2011-07-01 10:47:00,161,1
17124.0,298.89,1,2011-06-07 14:02:00,184,1
17125.0,259.35,1,2011-10-20 14:41:00,49,1
17126.0,2062.94,9,2011-07-10 13:52:00,151,3
17127.0,1155.0300000000002,5,2010-10-07 09:54:00,428,2
17128.0,157.09,1,2011-01-09 12:02:00,334,2
17129.0,31.85,1,2010-07-07 13:46:00,519,2
17131.0,2463.17,5,2011-12-04 12:52:00,4,3
17132.0,1272.8,2,2010-09-13 16:31:00,451,2
17134.0,637.1,3,2011-08-25 09:53:00,106,1
17135.0,1948.36,10,2011-11-23 16:48:00,15,3
17136.0,231.68,1,2010-02-15 13:13:00,661,2
17137.0,1133.63,6,2010-10-19 14:51:00,415,2
17138.0,4417.27,7,2011-03-09 11:54:00,275,0
17140.0,465.32,1,2011-04-06 13:33:00,246,1
17141.0,754.33,4,2010-10-17 14:54:00,417,2
17142.0,1283.75,4,2011-04-14 18:22:00,238,3
17143.0,924.11,2,2010-10-18 15:27:00,416,2
17144.0,984.57,2,2011-12-08 17:57:00,0,1
17145.0,3120.91,4,2010-07-15 09:02:00,512,3
17147.0,3199.95,9,2011-11-17 12:32:00,22,0
17148.0,124.88,1,2011-10-19 09:59:00,51,1
17149.0,143.10000000000002,1,2010-09-14 14:56:00,450,2
17150.0,1375.65,6,2010-11-28 11:27:00,376,3
17151.0,231.90000000000003,1,2009-12-04 14:56:00,734,2
17152.0,2016.5,4,2011-05-29 12:19:00,194,3
17153.0,213.78,1,2011-11-15 13:42:00,23,1
17154.0,329.34,1,2011-09-25 13:42:00,74,1
17155.0,892.46,7,2011-11-22 12:38:00,17,3
17156.0,591.87,1,2010-08-05 11:30:00,491,2
17158.0,1980.0,5,2011-11-07 15:15:00,31,3
17159.0,2099.59,5,2011-11-18 10:52:00,21,3
17161.0,856.01,1,2010-09-21 16:44:00,443,2
17162.0,1715.46,10,2011-11-11 11:34:00,28,3
17163.0,699.78,4,2011-11-18 08:57:00,21,1
17164.0,2467.35,7,2011-11-07 09:14:00,32,3
17165.0,1794.32,6,2011-02-28 16:39:00,283,3
17166.0,206.34,2,2011-11-01 09:46:00,38,1
17167.0,867.11,3,2010-11-25 10:05:00,379,2
17168.0,400.2,1,2010-07-29 12:33:00,498,2
17169.0,1156.73,3,2011-10-13 10:25:00,57,1
17170.0,178.68,2,2010-11-30 15:55:00,373,2
17171.0,384.59,2,2011-02-23 16:37:00,288,1
17172.0,956.5699999999999,3,2011-09-22 09:36:00,78,1
17173.0,3766.6,8,2011-12-04 14:40:00,4,0
17174.0,59.9,1,2011-05-06 11:47:00,217,1
17175.0,1443.69,4,2011-10-26 15:31:00,43,3
17176.0,902.3199999999999,3,2011-05-22 12:41:00,201,1
17177.0,119.5,1,2010-07-22 14:53:00,504,2
17178.0,436.71,1,2009-12-08 16:20:00,730,2
17179.0,1507.26,6,2011-06-14 16:48:00,177,3
17180.0,2256.98,11,2011-10-14 15:46:00,55,0
17181.0,465.37,3,2011-10-13 14:48:00,56,1
17182.0,321.3,2,2010-10-13 10:09:00,422,2
17183.0,3347.31,6,2011-12-02 10:07:00,7,3
17184.0,198.41000000000003,2,2010-05-19 14:24:00,568,2
17185.0,229.46,3,2010-04-27 12:15:00,591,2
17186.0,144.0,2,2011-10-24 10:20:00,46,1
17187.0,467.71,2,2011-04-27 12:39:00,226,1
17188.0,4592.93,13,2011-11-28 13:53:00,10,0
17189.0,957.63,5,2011-08-25 19:39:00,105,3
17190.0,1741.2,7,2011-10-12 11:33:00,58,3
17191.0,4836.05,15,2011-11-11 16:58:00,27,0
17192.0,77.83,1,2010-06-21 16:07:00,535,2
17193.0,2310.04,9,2011-11-04 12:47:00,35,3
17194.0,776.66,2,2010-12-14 12:06:00,360,2
17195.0,562.98,1,2010-02-22 13:05:00,654,2
17196.0,352.9,1,2010-10-08 11:31:00,427,2
17197.0,1013.01,1,2011-11-10 10:32:00,29,1
17198.0,1213.88,3,2011-11-16 10:39:00,23,1
17199.0,145.12,1,2010-05-06 13:53:00,581,2
17200.0,356.71,4,2010-11-17 13:04:00,386,2
17201.0,1231.54,4,2011-10-17 11:55:00,53,1
17202.0,160.65,1,2010-10-15 11:25:00,420,2
17205.0,999.35,3,2011-10-17 12:46:00,53,1
17206.0,204.24,1,2011-10-17 13:25:00,52,1
17207.0,302.37,1,2010-02-25 19:08:00,651,2
17208.0,115.35,1,2010-11-09 12:50:00,395,2
17209.0,611.6,3,2010-02-28 16:01:00,648,2
17210.0,253.37,1,2010-11-12 12:15:00,392,2
17211.0,4046.65,13,2011-11-13 12:03:00,26,0
17212.0,794.41,3,2011-03-31 19:42:00,252,1
17213.0,5182.3,13,2011-10-30 14:53:00,39,0
17214.0,1069.1200000000001,6,2011-10-10 13:17:00,59,3
17215.0,186.15,1,2010-09-01 13:39:00,463,2
17216.0,65.05,1,2010-06-03 13:03:00,553,2
17217.0,218.0,2,2011-04-19 17:19:00,233,1
17219.0,259.13,2,2011-11-08 11:25:00,31,1
17221.0,978.52,5,2011-12-02 13:35:00,6,3
17222.0,1589.1100000000001,6,2011-10-05 13:58:00,64,3
17223.0,803.53,3,2011-02-02 15:57:00,309,2
17224.0,100.86,1,2010-07-26 13:30:00,500,2
17225.0,131.15,1,2010-05-07 11:38:00,581,2
17226.0,900.12,3,2011-02-04 11:52:00,308,2
17227.0,2022.03,12,2011-11-21 10:51:00,18,0
17228.0,3177.24,13,2011-11-24 10:24:00,15,0
17229.0,318.76,2,2011-09-04 13:56:00,95,1
17232.0,421.52,2,2011-12-07 12:21:00,2,1
17233.0,560.86,3,2011-11-04 14:06:00,34,1
17234.0,149.89000000000001,1,2011-06-10 11:20:00,182,1
17235.0,1904.8799999999999,8,2011-11-14 15:51:00,24,3
17236.0,1929.26,12,2011-11-27 12:00:00,12,0
17237.0,1002.08,4,2011-11-28 15:02:00,10,1
17239.0,1189.45,4,2011-01-31 09:41:00,312,2
17240.0,130.6,1,2010-04-22 15:44:00,595,2
17241.0,2744.14,12,2010-11-19 13:01:00,384,0
17242.0,2889.28,5,2011-08-23 14:55:00,107,3
17244.0,1826.04,5,2011-10-17 15:19:00,52,3
17245.0,371.63,2,2011-05-19 10:43:00,204,1
17246.0,38.92,2,2010-06-11 12:36:00,546,2
17247.0,282.19,1,2011-11-24 15:21:00,14,1
17248.0,546.16,2,2011-08-11 13:34:00,119,1
17249.0,68.03,1,2010-10-07 11:33:00,428,2
17250.0,384.52,2,2011-12-06 12:15:00,3,1
17251.0,812.4300000000001,3,2010-12-12 11:06:00,362,2
17252.0,353.86,2,2011-08-15 09:45:00,116,1
17253.0,178.26,1,2011-11-21 12:59:00,17,1
17254.0,470.73,3,2011-12-05 12:46:00,4,1
17255.0,799.13,4,2011-10-30 12:18:00,40,1
17256.0,498.93,5,2011-08-24 13:30:00,106,1
17257.0,192.73,2,2010-09-29 12:51:00,435,2
17258.0,417.3,2,2010-11-08 12:37:00,396,2
17259.0,1889.34,6,2011-07-14 15:01:00,147,3
17260.0,120.95,1,2010-10-24 13:21:00,410,2
17261.0,230.44,1,2010-07-18 11:49:00,509,2
17262.0,2757.62,11,2011-10-18 12:56:00,51,0
17263.0,63.440000000000005,1,2011-05-15 14:32:00,207,1
17264.0,279.59,1,2010-10-11 12:52:00,423,2
17265.0,562.9,2,2011-07-24 10:49:00,138,1
17266.0,517.73,5,2011-12-07 14:12:00,1,1
17267.0,317.62,2,2011-08-04 17:22:00,126,1
17268.0,1733.8899999999999,11,2011-08-24 10:06:00,107,3
17269.0,537.46,1,2010-11-19 11:12:00,385,2
17270.0,604.4,2,2010-08-27 14:09:00,468,2
17271.0,210.39,1,2009-12-03 13:49:00,735,2
17272.0,2148.63,4,2011-10-28 16:37:00,41,3
17273.0,141.12,1,2010-10-11 15:57:00,423,2
17274.0,577.38,2,2011-11-04 13:16:00,34,1
17275.0,114.52,1,2010-11-21 13:26:00,382,2
17276.0,507.14,1,2010-11-02 16:20:00,401,2
17277.0,1065.3500000000001,2,2011-04-26 12:47:00,227,1
17278.0,271.24,2,2011-04-12 13:10:00,240,1
17279.0,187.82999999999998,1,2011-10-13 11:58:00,57,1
17280.0,118.85999999999999,1,2010-09-27 16:46:00,437,2
17281.0,797.8499999999999,6,2010-11-30 18:05:00,373,2
17282.0,2339.66,5,2011-08-01 14:29:00,129,3
17283.0,188.46,1,2010-11-26 11:53:00,378,2
17284.0,2563.7,7,2011-10-10 14:38:00,59,3
17285.0,420.84,2,2010-03-21 13:38:00,627,2
17286.0,395.48,3,2011-11-18 12:47:00,21,1
17288.0,2499.98,11,2011-11-30 16:09:00,8,0
17289.0,2079.39,9,2011-11-08 12:01:00,31,3
17290.0,1440.96,8,2011-12-06 12:38:00,3,3
17291.0,550.8000000000001,1,2011-02-04 13:04:00,307,2
17292.0,271.75,2,2010-08-24 17:14:00,471,2
17294.0,467.78999999999996,2,2010-02-08 16:12:00,668,2
17295.0,556.95,3,2011-11-11 10:49:00,28,1
17296.0,338.13,1,2009-12-09 14:01:00,729,2
17297.0,131.78,1,2011-11-22 14:43:00,16,1
17298.0,941.66,5,2011-08-30 16:43:00,100,3
17299.0,1016.08,6,2011-11-28 12:01:00,11,3
17300.0,393.64,2,2010-11-14 10:56:00,390,2
17301.0,330.43,2,2011-11-18 13:43:00,20,1
17302.0,1135.63,5,2011-11-25 09:36:00,14,3
17303.0,250.04,1,2010-12-13 13:32:00,360,2
17304.0,111.5,1,2010-06-23 16:23:00,533,2
17305.0,2135.46,1,2010-03-01 12:47:00,648,2
17307.0,3999.8900000000003,11,2010-11-09 13:40:00,394,0
17308.0,4511.76,2,2010-11-11 13:19:00,392,3
17309.0,330.59000000000003,3,2011-09-05 15:20:00,94,1
17310.0,1025.1,2,2010-11-17 16:00:00,386,2
17311.0,3566.56,6,2011-09-22 14:11:00,77,0
17312.0,644.3,3,2011-07-24 11:52:00,138,1
17313.0,2328.84,1,2011-11-08 15:45:00,30,3
17316.0,124.45,1,2010-10-15 14:35:00,419,2
17317.0,2600.34,3,2011-10-24 17:19:00,45,3
17318.0,164.28,1,2009-12-14 13:11:00,724,2
